UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_ELECCION,MESA,ESTADO_MESA,UBICACION_EN_CEDULA,TIPO_AGRUPACION,CODIGO_AGRUPACION,AGRUPACION_POLITICA,VOTOS_OBTENIDOS,ELECTORES_HABILES,VOTOS_BLANCOS,VOTOS_NULOS,VOTOS_IMPUG
110308,JUNIN,JAUJA,HUARIPAMPA,MUNICIPAL DISTRITAL,103360,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,9,234,13,6,0
110308,JUNIN,JAUJA,HUARIPAMPA,MUNICIPAL DISTRITAL,103360,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,39,234,13,6,0
110308,JUNIN,JAUJA,HUARIPAMPA,MUNICIPAL DISTRITAL,103360,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,26,234,13,6,0
110308,JUNIN,JAUJA,HUARIPAMPA,MUNICIPAL DISTRITAL,103360,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,21,234,13,6,0
110308,JUNIN,JAUJA,HUARIPAMPA,MUNICIPAL DISTRITAL,103360,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,29,234,13,6,0
110309,JUNIN,JAUJA,HUERTAS,MUNICIPAL DISTRITAL,103367,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,39,220,14,9,0
110309,JUNIN,JAUJA,HUERTAS,MUNICIPAL DISTRITAL,103367,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,15,220,14,9,0
110309,JUNIN,JAUJA,HUERTAS,MUNICIPAL DISTRITAL,103367,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,41,220,14,9,0
110309,JUNIN,JAUJA,HUERTAS,MUNICIPAL DISTRITAL,103367,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,48,220,14,9,0
110309,JUNIN,JAUJA,HUERTAS,MUNICIPAL DISTRITAL,103367,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,25,220,14,9,0
110309,JUNIN,JAUJA,HUERTAS,MUNICIPAL DISTRITAL,103367,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,7,220,14,9,0
110309,JUNIN,JAUJA,HUERTAS,MUNICIPAL DISTRITAL,103367,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,3,220,14,9,0
110310,JUNIN,JAUJA,JANJAILLO,MUNICIPAL DISTRITAL,103375,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,11,231,22,15,0
110310,JUNIN,JAUJA,JANJAILLO,MUNICIPAL DISTRITAL,103375,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,28,231,22,15,0
110310,JUNIN,JAUJA,JANJAILLO,MUNICIPAL DISTRITAL,103375,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,12,231,22,15,0
110310,JUNIN,JAUJA,JANJAILLO,MUNICIPAL DISTRITAL,103375,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,24,231,22,15,0
110310,JUNIN,JAUJA,JANJAILLO,MUNICIPAL DISTRITAL,103375,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,62,231,22,15,0
110310,JUNIN,JAUJA,JANJAILLO,MUNICIPAL DISTRITAL,103375,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,22,231,22,15,0
110310,JUNIN,JAUJA,JANJAILLO,MUNICIPAL DISTRITAL,103375,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,12,231,22,15,0
110310,JUNIN,JAUJA,JANJAILLO,MUNICIPAL DISTRITAL,103375,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,4,231,22,15,0
110311,JUNIN,JAUJA,JULCAN,MUNICIPAL DISTRITAL,103381,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,11,233,18,13,0
110311,JUNIN,JAUJA,JULCAN,MUNICIPAL DISTRITAL,103381,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,35,233,18,13,0
110311,JUNIN,JAUJA,JULCAN,MUNICIPAL DISTRITAL,103381,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,31,233,18,13,0
110311,JUNIN,JAUJA,JULCAN,MUNICIPAL DISTRITAL,103381,CONTABILIZADAS NORMALES,4,PARTIDO POLITICO,2204,JUNIN SOSTENIBLE CON SU GENTE,13,233,18,13,0
110311,JUNIN,JAUJA,JULCAN,MUNICIPAL DISTRITAL,103381,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,48,233,18,13,0
110311,JUNIN,JAUJA,JULCAN,MUNICIPAL DISTRITAL,103381,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,9,233,18,13,0
110311,JUNIN,JAUJA,JULCAN,MUNICIPAL DISTRITAL,103381,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,19,233,18,13,0
110311,JUNIN,JAUJA,JULCAN,MUNICIPAL DISTRITAL,103381,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,12,233,18,13,0
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,MUNICIPAL DISTRITAL,103389,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,41,225,15,2,0
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,MUNICIPAL DISTRITAL,103389,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,24,225,15,2,0
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,MUNICIPAL DISTRITAL,103389,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,49,225,15,2,0
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,MUNICIPAL DISTRITAL,103389,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,20,225,15,2,0
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,MUNICIPAL DISTRITAL,103389,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,28,225,15,2,0
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,MUNICIPAL DISTRITAL,103389,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,19,225,15,2,0
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,MUNICIPAL DISTRITAL,103389,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,7,225,15,2,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,6,248,17,5,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,41,248,17,5,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,42,248,17,5,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,24,248,17,5,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,4,248,17,5,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,21,248,17,5,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,15,248,17,5,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,6,248,17,5,0
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MUNICIPAL DISTRITAL,103397,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,20,248,17,5,0
110314,JUNIN,JAUJA,MARCO,MUNICIPAL DISTRITAL,103409,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,10,220,18,9,0
110314,JUNIN,JAUJA,MARCO,MUNICIPAL DISTRITAL,103409,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,63,220,18,9,0
110314,JUNIN,JAUJA,MARCO,MUNICIPAL DISTRITAL,103409,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,1,220,18,9,0
110314,JUNIN,JAUJA,MARCO,MUNICIPAL DISTRITAL,103409,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,5,220,18,9,0
110314,JUNIN,JAUJA,MARCO,MUNICIPAL DISTRITAL,103409,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,4,220,18,9,0
110314,JUNIN,JAUJA,MARCO,MUNICIPAL DISTRITAL,103409,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,28,220,18,9,0
110314,JUNIN,JAUJA,MARCO,MUNICIPAL DISTRITAL,103409,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,14,220,18,9,0
110314,JUNIN,JAUJA,MARCO,MUNICIPAL DISTRITAL,103409,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,28,220,18,9,0
110315,JUNIN,JAUJA,MASMA,MUNICIPAL DISTRITAL,103423,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,20,247,22,10,0
110315,JUNIN,JAUJA,MASMA,MUNICIPAL DISTRITAL,103423,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,34,247,22,10,0
110315,JUNIN,JAUJA,MASMA,MUNICIPAL DISTRITAL,103423,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,70,247,22,10,0
110315,JUNIN,JAUJA,MASMA,MUNICIPAL DISTRITAL,103423,CONTABILIZADAS NORMALES,4,PARTIDO POLITICO,2209,FRENTE PATRIOTA PERUANO,6,247,22,10,0
110315,JUNIN,JAUJA,MASMA,MUNICIPAL DISTRITAL,103423,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,18,247,22,10,0
110315,JUNIN,JAUJA,MASMA,MUNICIPAL DISTRITAL,103423,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,28,247,22,10,0
110315,JUNIN,JAUJA,MASMA,MUNICIPAL DISTRITAL,103423,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,6,247,22,10,0
110315,JUNIN,JAUJA,MASMA,MUNICIPAL DISTRITAL,103423,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,4,247,22,10,0
110332,JUNIN,JAUJA,MASMA CHICCHE,MUNICIPAL DISTRITAL,103437,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,48,201,32,6,0
110332,JUNIN,JAUJA,MASMA CHICCHE,MUNICIPAL DISTRITAL,103437,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,38,201,32,6,0
110332,JUNIN,JAUJA,MASMA CHICCHE,MUNICIPAL DISTRITAL,103437,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,47,201,32,6,0
110332,JUNIN,JAUJA,MASMA CHICCHE,MUNICIPAL DISTRITAL,103437,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,18,201,32,6,0
110316,JUNIN,JAUJA,MOLINOS,MUNICIPAL DISTRITAL,103441,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,2,224,0,27,0
110316,JUNIN,JAUJA,MOLINOS,MUNICIPAL DISTRITAL,103441,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,13,224,0,27,0
110316,JUNIN,JAUJA,MOLINOS,MUNICIPAL DISTRITAL,103441,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,60,224,0,27,0
110316,JUNIN,JAUJA,MOLINOS,MUNICIPAL DISTRITAL,103441,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,18,224,0,27,0
110316,JUNIN,JAUJA,MOLINOS,MUNICIPAL DISTRITAL,103441,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,38,224,0,27,0
110316,JUNIN,JAUJA,MOLINOS,MUNICIPAL DISTRITAL,103441,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,34,224,0,27,0
110316,JUNIN,JAUJA,MOLINOS,MUNICIPAL DISTRITAL,103441,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23840000,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,4,224,0,27,0
110317,JUNIN,JAUJA,MONOBAMBA,MUNICIPAL DISTRITAL,103449,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,58,218,23,3,0
110317,JUNIN,JAUJA,MONOBAMBA,MUNICIPAL DISTRITAL,103449,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,0,218,23,3,0
110317,JUNIN,JAUJA,MONOBAMBA,MUNICIPAL DISTRITAL,103449,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,18,218,23,3,0
110317,JUNIN,JAUJA,MONOBAMBA,MUNICIPAL DISTRITAL,103449,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,28,218,23,3,0
110317,JUNIN,JAUJA,MONOBAMBA,MUNICIPAL DISTRITAL,103449,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,23,218,23,3,0
110317,JUNIN,JAUJA,MONOBAMBA,MUNICIPAL DISTRITAL,103449,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,31,218,23,3,0
110317,JUNIN,JAUJA,MONOBAMBA,MUNICIPAL DISTRITAL,103449,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,1,218,23,3,0
110318,JUNIN,JAUJA,MUQUI,MUNICIPAL DISTRITAL,103455,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,7,225,11,9,0
110318,JUNIN,JAUJA,MUQUI,MUNICIPAL DISTRITAL,103455,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,37,225,11,9,0
110318,JUNIN,JAUJA,MUQUI,MUNICIPAL DISTRITAL,103455,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,21,225,11,9,0
110318,JUNIN,JAUJA,MUQUI,MUNICIPAL DISTRITAL,103455,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,36,225,11,9,0
110318,JUNIN,JAUJA,MUQUI,MUNICIPAL DISTRITAL,103455,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,9,225,11,9,0
110318,JUNIN,JAUJA,MUQUI,MUNICIPAL DISTRITAL,103455,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,35,225,11,9,0
110318,JUNIN,JAUJA,MUQUI,MUNICIPAL DISTRITAL,103455,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,10,225,11,9,0
110319,JUNIN,JAUJA,MUQUIYAUYO,MUNICIPAL DISTRITAL,103463,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,56,208,13,5,0
110319,JUNIN,JAUJA,MUQUIYAUYO,MUNICIPAL DISTRITAL,103463,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,26,208,13,5,0
110319,JUNIN,JAUJA,MUQUIYAUYO,MUNICIPAL DISTRITAL,103463,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2209,FRENTE PATRIOTA PERUANO,24,208,13,5,0
110319,JUNIN,JAUJA,MUQUIYAUYO,MUNICIPAL DISTRITAL,103463,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,11,208,13,5,0
110319,JUNIN,JAUJA,MUQUIYAUYO,MUNICIPAL DISTRITAL,103463,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,10,208,13,5,0
110319,JUNIN,JAUJA,MUQUIYAUYO,MUNICIPAL DISTRITAL,103463,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,22,208,13,5,0
110319,JUNIN,JAUJA,MUQUIYAUYO,MUNICIPAL DISTRITAL,103463,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,8,208,13,5,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,23,210,24,17,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,11,210,24,17,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,13,210,24,17,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,4,210,24,17,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,13,210,24,17,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,35,210,24,17,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,7,210,24,17,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,21,210,24,17,0
110320,JUNIN,JAUJA,PACA,MUNICIPAL DISTRITAL,103478,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,5,210,24,17,0
110321,JUNIN,JAUJA,PACCHA,MUNICIPAL DISTRITAL,103486,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,7,250,37,8,0
110321,JUNIN,JAUJA,PACCHA,MUNICIPAL DISTRITAL,103486,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,32,250,37,8,0
110321,JUNIN,JAUJA,PACCHA,MUNICIPAL DISTRITAL,103486,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,42,250,37,8,0
110321,JUNIN,JAUJA,PACCHA,MUNICIPAL DISTRITAL,103486,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,6,250,37,8,0
110321,JUNIN,JAUJA,PACCHA,MUNICIPAL DISTRITAL,103486,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,5,250,37,8,0
110321,JUNIN,JAUJA,PACCHA,MUNICIPAL DISTRITAL,103486,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,61,250,37,8,0
110321,JUNIN,JAUJA,PACCHA,MUNICIPAL DISTRITAL,103486,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,16,250,37,8,0
110322,JUNIN,JAUJA,PANCAN,MUNICIPAL DISTRITAL,103497,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,27,233,9,17,0
110322,JUNIN,JAUJA,PANCAN,MUNICIPAL DISTRITAL,103497,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,37,233,9,17,0
110322,JUNIN,JAUJA,PANCAN,MUNICIPAL DISTRITAL,103497,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,17,233,9,17,0
110322,JUNIN,JAUJA,PANCAN,MUNICIPAL DISTRITAL,103497,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,23,233,9,17,0
110322,JUNIN,JAUJA,PANCAN,MUNICIPAL DISTRITAL,103497,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,30,233,9,17,0
110322,JUNIN,JAUJA,PANCAN,MUNICIPAL DISTRITAL,103497,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,33,233,9,17,0
110322,JUNIN,JAUJA,PANCAN,MUNICIPAL DISTRITAL,103497,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,14,233,9,17,0
110323,JUNIN,JAUJA,PARCO,MUNICIPAL DISTRITAL,103510,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,23,228,12,9,0
110323,JUNIN,JAUJA,PARCO,MUNICIPAL DISTRITAL,103510,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2048,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,23,228,12,9,0
110323,JUNIN,JAUJA,PARCO,MUNICIPAL DISTRITAL,103510,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,7,228,12,9,0
110323,JUNIN,JAUJA,PARCO,MUNICIPAL DISTRITAL,103510,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,7,228,12,9,0
110323,JUNIN,JAUJA,PARCO,MUNICIPAL DISTRITAL,103510,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,25,228,12,9,0
110323,JUNIN,JAUJA,PARCO,MUNICIPAL DISTRITAL,103510,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,26,228,12,9,0
110323,JUNIN,JAUJA,PARCO,MUNICIPAL DISTRITAL,103510,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,43,228,12,9,0
110323,JUNIN,JAUJA,PARCO,MUNICIPAL DISTRITAL,103510,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24100000,ALIANZA ELECTORAL UNIDAD NACIONAL,27,228,12,9,0
110324,JUNIN,JAUJA,POMACANCHA,MUNICIPAL DISTRITAL,103521,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1863,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,2,241,28,3,0
110324,JUNIN,JAUJA,POMACANCHA,MUNICIPAL DISTRITAL,103521,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1943,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,43,241,28,3,0
